VTX, IDX, inPosition.x, inPosition.y, inPosition.z, inColor.x, inColor.y, inColor.z, inColor.w
1736, 1736, 270.78824, 87.37934, -227.25797, -227.25797, 0.00, 1.00, 1.00
1737, 1737, 268.56705, 87.37934, -230.10095, -230.10095, 0.00, 1.00, 1.00
1738, 1738, 268.56705, 87.37934, -230.10095, -230.10095, 0.00, 1.00, 1.00
1739, 1739, 268.56705, 90.77428, -230.10095, -230.10095, 0.00, 1.00, 1.00
1740, 1740, 268.56705, 90.77428, -230.10095, -230.10095, 0.00, 1.00, 1.00
1741, 1741, 270.78824, 90.77428, -227.25797, -227.25797, 0.00, 1.00, 1.00
1742, 1742, 270.78824, 90.77428, -227.25797, -227.25797, 0.00, 1.00, 1.00
1743, 1743, 270.78824, 87.37934, -227.25797, -227.25797, 0.00, 1.00, 1.00
1744, 1744, 267.60013, 87.37934, -224.76715, -224.76715, 0.00, 1.00, 1.00
1745, 1745, 270.78824, 87.37934, -227.25797, -227.25797, 0.00, 1.00, 1.00
1746, 1746, 265.37894, 87.37934, -227.61014, -227.61014, 0.00, 1.00, 1.00
1747, 1747, 268.56705, 87.37934, -230.10095, -230.10095, 0.00, 1.00, 1.00
1748, 1748, 265.37894, 90.77428, -227.61014, -227.61014, 0.00, 1.00, 1.00
1749, 1749, 268.56705, 90.77428, -230.10095, -230.10095, 0.00, 1.00, 1.00
1750, 1750, 267.60013, 90.77428, -224.76715, -224.76715, 0.00, 1.00, 1.00
1751, 1751, 270.78824, 90.77428, -227.25797, -227.25797, 0.00, 1.00, 1.00
1752, 1752, 7.96216, 31.44335, 2.79352, 2.79352, 0.00, 1.00, 1.00
1753, 1753, 5.19843, 31.44335, 0.47448, 0.47448, 0.00, 1.00, 1.00
1754, 1754, 5.19843, 31.44335, 0.47448, 0.47448, 0.00, 1.00, 1.00
1755, 1755, 5.19843, 34.83828, 0.47448, 0.47448, 0.00, 1.00, 1.00
1756, 1756, 5.19843, 34.83828, 0.47448, 0.47448, 0.00, 1.00, 1.00
1757, 1757, 7.96216, 34.83828, 2.79352, 2.79352, 0.00, 1.00, 1.00
1758, 1758, 7.96216, 34.83828, 2.79352, 2.79352, 0.00, 1.00, 1.00
1759, 1759, 7.96216, 31.44335, 2.79352, 2.79352, 0.00, 1.00, 1.00
1760, 1760, 10.56272, 31.44335, -0.30571, -0.30571, 0.00, 1.00, 1.00
1761, 1761, 7.79899, 31.44335, -2.62475, -2.62475, 0.00, 1.00, 1.00
1762, 1762, 7.79899, 31.44335, -2.62475, -2.62475, 0.00, 1.00, 1.00
1763, 1763, 7.79899, 34.83828, -2.62475, -2.62475, 0.00, 1.00, 1.00
1764, 1764, 7.79899, 34.83828, -2.62475, -2.62475, 0.00, 1.00, 1.00
1765, 1765, 10.56272, 34.83828, -0.30571, -0.30571, 0.00, 1.00, 1.00
1766, 1766, 10.56272, 34.83828, -0.30571, -0.30571, 0.00, 1.00, 1.00
1767, 1767, 10.56272, 31.44335, -0.30571, -0.30571, 0.00, 1.00, 1.00
1768, 1768, 7.96216, 31.44335, 2.79352, 2.79352, 0.00, 1.00, 1.00
1769, 1769, 10.56272, 31.44335, -0.30571, -0.30571, 0.00, 1.00, 1.00
1770, 1770, 5.19843, 31.44335, 0.47448, 0.47448, 0.00, 1.00, 1.00
1771, 1771, 7.79899, 31.44335, -2.62475, -2.62475, 0.00, 1.00, 1.00
1772, 1772, 5.19843, 34.83828, 0.47448, 0.47448, 0.00, 1.00, 1.00
1773, 1773, 7.79899, 34.83828, -2.62475, -2.62475, 0.00, 1.00, 1.00
1774, 1774, 7.96216, 34.83828, 2.79352, 2.79352, 0.00, 1.00, 1.00
1775, 1775, 10.56272, 34.83828, -0.30571, -0.30571, 0.00, 1.00, 1.00
1776, 1776, 170.98361, 48.30702, 3.86468, 3.86468, 0.00, 1.00, 1.00
1777, 1777, 170.98361, 43.46101, 3.86468, 3.86468, 0.00, 1.00, 1.00
1778, 1778, 170.98361, 43.46101, 3.86468, 3.86468, 0.00, 1.00, 1.00
1779, 1779, 171.44177, 43.46101, 3.63123, 3.63123, 0.00, 1.00, 1.00
1780, 1780, 171.44177, 43.46101, 3.63123, 3.63123, 0.00, 1.00, 1.00
1781, 1781, 171.44177, 48.30702, 3.63123, 3.63123, 0.00, 1.00, 1.00
1782, 1782, 171.44177, 48.30702, 3.63123, 3.63123, 0.00, 1.00, 1.00
1783, 1783, 170.98361, 48.30702, 3.86468, 3.86468, 0.00, 1.00, 1.00
1784, 1784, 173.18698, 48.30702, 8.18905, 8.18905, 0.00, 1.00, 1.00
1785, 1785, 173.18698, 43.46101, 8.18905, 8.18905, 0.00, 1.00, 1.00
1786, 1786, 173.18698, 43.46101, 8.18905, 8.18905, 0.00, 1.00, 1.00
1787, 1787, 173.64514, 43.46101, 7.95561, 7.95561, 0.00, 1.00, 1.00
1788, 1788, 173.64514, 43.46101, 7.95561, 7.95561, 0.00, 1.00, 1.00
1789, 1789, 173.64514, 48.30702, 7.95561, 7.95561, 0.00, 1.00, 1.00
1790, 1790, 173.64514, 48.30702, 7.95561, 7.95561, 0.00, 1.00, 1.00
1791, 1791, 173.18698, 48.30702, 8.18905, 8.18905, 0.00, 1.00, 1.00
1792, 1792, 170.98361, 48.30702, 3.86468, 3.86468, 0.00, 1.00, 1.00
1793, 1793, 173.18698, 48.30702, 8.18905, 8.18905, 0.00, 1.00, 1.00
1794, 1794, 170.98361, 43.46101, 3.86468, 3.86468, 0.00, 1.00, 1.00
1795, 1795, 173.18698, 43.46101, 8.18905, 8.18905, 0.00, 1.00, 1.00
1796, 1796, 171.44177, 43.46101, 3.63123, 3.63123, 0.00, 1.00, 1.00
1797, 1797, 173.64514, 43.46101, 7.95561, 7.95561, 0.00, 1.00, 1.00
1798, 1798, 171.44177, 48.30702, 3.63123, 3.63123, 0.00, 1.00, 1.00
1799, 1799, 173.64514, 48.30702, 7.95561, 7.95561, 0.00, 1.00, 1.00
1800, 1800, 136.62888, 61.79531, 45.6263, 45.6263, 0.00, 1.00, 1.00
1801, 1801, 136.62888, 56.9493, 45.6263, 45.6263, 0.00, 1.00, 1.00
1802, 1802, 136.62888, 56.9493, 45.6263, 45.6263, 0.00, 1.00, 1.00
1803, 1803, 137.14276, 56.9493, 45.64425, 45.64425, 0.00, 1.00, 1.00
1804, 1804, 137.14276, 56.9493, 45.64425, 45.64425, 0.00, 1.00, 1.00
1805, 1805, 137.14276, 61.79531, 45.64425, 45.64425, 0.00, 1.00, 1.00
1806, 1806, 137.14276, 61.79531, 45.64425, 45.64425, 0.00, 1.00, 1.00
1807, 1807, 136.62888, 61.79531, 45.6263, 45.6263, 0.00, 1.00, 1.00
1808, 1808, 136.4595, 61.79531, 50.47671, 50.47671, 0.00, 1.00, 1.00
1809, 1809, 136.4595, 56.9493, 50.47671, 50.47671, 0.00, 1.00, 1.00
1810, 1810, 136.4595, 56.9493, 50.47671, 50.47671, 0.00, 1.00, 1.00
1811, 1811, 136.97339, 56.9493, 50.49465, 50.49465, 0.00, 1.00, 1.00
1812, 1812, 136.97339, 56.9493, 50.49465, 50.49465, 0.00, 1.00, 1.00
1813, 1813, 136.97339, 61.79531, 50.49465, 50.49465, 0.00, 1.00, 1.00
1814, 1814, 136.97339, 61.79531, 50.49465, 50.49465, 0.00, 1.00, 1.00
1815, 1815, 136.4595, 61.79531, 50.47671, 50.47671, 0.00, 1.00, 1.00
1816, 1816, 136.62888, 61.79531, 45.6263, 45.6263, 0.00, 1.00, 1.00
1817, 1817, 136.4595, 61.79531, 50.47671, 50.47671, 0.00, 1.00, 1.00
1818, 1818, 136.62888, 56.9493, 45.6263, 45.6263, 0.00, 1.00, 1.00
1819, 1819, 136.4595, 56.9493, 50.47671, 50.47671, 0.00, 1.00, 1.00
1820, 1820, 137.14276, 56.9493, 45.64425, 45.64425, 0.00, 1.00, 1.00
1821, 1821, 136.97339, 56.9493, 50.49465, 50.49465, 0.00, 1.00, 1.00
1822, 1822, 137.14276, 61.79531, 45.64425, 45.64425, 0.00, 1.00, 1.00
1823, 1823, 136.97339, 61.79531, 50.49465, 50.49465, 0.00, 1.00, 1.00
1824, 1824, 252.60522, -1097.08386, 1300.9895, 1300.9895, 0.00, 1.00, 1.00
1825, 1825, 252.60522, -1101.92981, 1300.9895, 1300.9895, 0.00, 1.00, 1.00
1826, 1826, 252.60522, -1101.92981, 1300.9895, 1300.9895, 0.00, 1.00, 1.00
1827, 1827, 253.11444, -1101.92981, 1301.06104, 1301.06104, 0.00, 1.00, 1.00
1828, 1828, 253.11444, -1101.92981, 1301.06104, 1301.06104, 0.00, 1.00, 1.00
1829, 1829, 253.11444, -1097.08386, 1301.06104, 1301.06104, 0.00, 1.00, 1.00
1830, 1830, 253.11444, -1097.08386, 1301.06104, 1301.06104, 0.00, 1.00, 1.00
1831, 1831, 252.60522, -1097.08386, 1300.9895, 1300.9895, 0.00, 1.00, 1.00
1832, 1832, 251.92978, -1097.08386, 1305.79565, 1305.79565, 0.00, 1.00, 1.00
1833, 1833, 251.92978, -1101.92981, 1305.79565, 1305.79565, 0.00, 1.00, 1.00
1834, 1834, 251.92978, -1101.92981, 1305.79565, 1305.79565, 0.00, 1.00, 1.00
1835, 1835, 252.439, -1101.92981, 1305.86719, 1305.86719, 0.00, 1.00, 1.00
1836, 1836, 252.439, -1101.92981, 1305.86719, 1305.86719, 0.00, 1.00, 1.00
1837, 1837, 252.439, -1097.08386, 1305.86719, 1305.86719, 0.00, 1.00, 1.00
1838, 1838, 252.439, -1097.08386, 1305.86719, 1305.86719, 0.00, 1.00, 1.00
1839, 1839, 251.92978, -1097.08386, 1305.79565, 1305.79565, 0.00, 1.00, 1.00
1840, 1840, 252.60522, -1097.08386, 1300.9895, 1300.9895, 0.00, 1.00, 1.00
1841, 1841, 251.92978, -1097.08386, 1305.79565, 1305.79565, 0.00, 1.00, 1.00
1842, 1842, 252.60522, -1101.92981, 1300.9895, 1300.9895, 0.00, 1.00, 1.00
1843, 1843, 251.92978, -1101.92981, 1305.79565, 1305.79565, 0.00, 1.00, 1.00
1844, 1844, 253.11444, -1101.92981, 1301.06104, 1301.06104, 0.00, 1.00, 1.00
1845, 1845, 252.439, -1101.92981, 1305.86719, 1305.86719, 0.00, 1.00, 1.00
1846, 1846, 253.11444, -1097.08386, 1301.06104, 1301.06104, 0.00, 1.00, 1.00
1847, 1847, 252.439, -1097.08386, 1305.86719, 1305.86719, 0.00, 1.00, 1.00
1848, 1848, 97.89137, -0.88591, -437.77188, -437.77188, 0.00, 1.00, 1.00
1849, 1849, 97.89137, -5.73192, -437.77188, -437.77188, 0.00, 1.00, 1.00
1850, 1850, 97.89137, -5.73192, -437.77188, -437.77188, 0.00, 1.00, 1.00
1851, 1851, 98.00704, -5.73192, -438.27292, -438.27292, 0.00, 1.00, 1.00
1852, 1852, 98.00704, -5.73192, -438.27292, -438.27292, 0.00, 1.00, 1.00
1853, 1853, 98.00704, -0.88591, -438.27292, -438.27292, 0.00, 1.00, 1.00
1854, 1854, 98.00704, -0.88591, -438.27292, -438.27292, 0.00, 1.00, 1.00
1855, 1855, 97.89137, -0.88591, -437.77188, -437.77188, 0.00, 1.00, 1.00
1856, 1856, 102.62034, -0.88591, -436.68008, -436.68008, 0.00, 1.00, 1.00
1857, 1857, 102.62034, -5.73192, -436.68008, -436.68008, 0.00, 1.00, 1.00
1858, 1858, 102.62034, -5.73192, -436.68008, -436.68008, 0.00, 1.00, 1.00
1859, 1859, 102.73602, -5.73192, -437.18112, -437.18112, 0.00, 1.00, 1.00
1860, 1860, 102.73602, -5.73192, -437.18112, -437.18112, 0.00, 1.00, 1.00
1861, 1861, 102.73602, -0.88591, -437.18112, -437.18112, 0.00, 1.00, 1.00
1862, 1862, 102.73602, -0.88591, -437.18112, -437.18112, 0.00, 1.00, 1.00
1863, 1863, 102.62034, -0.88591, -436.68008, -436.68008, 0.00, 1.00, 1.00
1864, 1864, 97.89137, -0.88591, -437.77188, -437.77188, 0.00, 1.00, 1.00
1865, 1865, 102.62034, -0.88591, -436.68008, -436.68008, 0.00, 1.00, 1.00
1866, 1866, 97.89137, -5.73192, -437.77188, -437.77188, 0.00, 1.00, 1.00
1867, 1867, 102.62034, -5.73192, -436.68008, -436.68008, 0.00, 1.00, 1.00
1868, 1868, 98.00704, -5.73192, -438.27292, -438.27292, 0.00, 1.00, 1.00
1869, 1869, 102.73602, -5.73192, -437.18112, -437.18112, 0.00, 1.00, 1.00
1870, 1870, 98.00704, -0.88591, -438.27292, -438.27292, 0.00, 1.00, 1.00
1871, 1871, 102.73602, -0.88591, -437.18112, -437.18112, 0.00, 1.00, 1.00
1872, 1872, -1.47789, 20.81684, -115.08711, -115.08711, 0.00, 1.00, 1.00
1873, 1873, -1.47789, 15.97083, -115.08711, -115.08711, 0.00, 1.00, 1.00
1874, 1874, -1.47789, 15.97083, -115.08711, -115.08711, 0.00, 1.00, 1.00
1875, 1875, -1.14737, 15.97083, -115.48102, -115.48102, 0.00, 1.00, 1.00
1876, 1876, -1.14737, 15.97083, -115.48102, -115.48102, 0.00, 1.00, 1.00
1877, 1877, -1.14737, 20.81684, -115.48102, -115.48102, 0.00, 1.00, 1.00
1878, 1878, -1.14737, 20.81684, -115.48102, -115.48102, 0.00, 1.00, 1.00
1879, 1879, -1.47789, 20.81684, -115.08711, -115.08711, 0.00, 1.00, 1.00
1880, 1880, 2.23999, 20.81684, -111.96744, -111.96744, 0.00, 1.00, 1.00
1881, 1881, 2.24, 15.97083, -111.96744, -111.96744, 0.00, 1.00, 1.00
1882, 1882, 2.24, 15.97083, -111.96744, -111.96744, 0.00, 1.00, 1.00
1883, 1883, 2.57052, 15.97083, -112.36134, -112.36134, 0.00, 1.00, 1.00
1884, 1884, 2.57052, 15.97083, -112.36134, -112.36134, 0.00, 1.00, 1.00
1885, 1885, 2.57052, 20.81684, -112.36134, -112.36134, 0.00, 1.00, 1.00
1886, 1886, 2.57052, 20.81684, -112.36134, -112.36134, 0.00, 1.00, 1.00
1887, 1887, 2.23999, 20.81684, -111.96744, -111.96744, 0.00, 1.00, 1.00
1888, 1888, -1.47789, 20.81684, -115.08711, -115.08711, 0.00, 1.00, 1.00
1889, 1889, 2.23999, 20.81684, -111.96744, -111.96744, 0.00, 1.00, 1.00
1890, 1890, -1.47789, 15.97083, -115.08711, -115.08711, 0.00, 1.00, 1.00
1891, 1891, 2.24, 15.97083, -111.96744, -111.96744, 0.00, 1.00, 1.00
1892, 1892, -1.14737, 15.97083, -115.48102, -115.48102, 0.00, 1.00, 1.00
1893, 1893, 2.57052, 15.97083, -112.36134, -112.36134, 0.00, 1.00, 1.00
1894, 1894, -1.14737, 20.81684, -115.48102, -115.48102, 0.00, 1.00, 1.00
1895, 1895, 2.57052, 20.81684, -112.36134, -112.36134, 0.00, 1.00, 1.00
1896, 1896, 320.34003, 87.49372, 44.88809, 44.88809, 0.00, 1.00, 1.00
1897, 1897, 320.34003, 82.64771, 44.88809, 44.88809, 0.00, 1.00, 1.00
1898, 1898, 320.34003, 82.64771, 44.88809, 44.88809, 0.00, 1.00, 1.00
1899, 1899, 320.65662, 82.64771, 45.29329, 45.29329, 0.00, 1.00, 1.00
1900, 1900, 320.65662, 82.64771, 45.29329, 45.29329, 0.00, 1.00, 1.00
1901, 1901, 320.65662, 87.49372, 45.29329, 45.29329, 0.00, 1.00, 1.00
1902, 1902, 320.65662, 87.49372, 45.29329, 45.29329, 0.00, 1.00, 1.00
1903, 1903, 320.34003, 87.49372, 44.88809, 44.88809, 0.00, 1.00, 1.00
1904, 1904, 316.5155, 87.49372, 47.87612, 47.87612, 0.00, 1.00, 1.00
1905, 1905, 316.5155, 82.64771, 47.87612, 47.87612, 0.00, 1.00, 1.00
1906, 1906, 316.5155, 82.64771, 47.87612, 47.87612, 0.00, 1.00, 1.00
1907, 1907, 316.83209, 82.64771, 48.28132, 48.28132, 0.00, 1.00, 1.00
1908, 1908, 316.83209, 82.64771, 48.28132, 48.28132, 0.00, 1.00, 1.00
1909, 1909, 316.83209, 87.49372, 48.28132, 48.28132, 0.00, 1.00, 1.00
1910, 1910, 316.83209, 87.49372, 48.28132, 48.28132, 0.00, 1.00, 1.00
1911, 1911, 316.5155, 87.49372, 47.87612, 47.87612, 0.00, 1.00, 1.00
1912, 1912, 320.34003, 87.49372, 44.88809, 44.88809, 0.00, 1.00, 1.00
1913, 1913, 316.5155, 87.49372, 47.87612, 47.87612, 0.00, 1.00, 1.00
1914, 1914, 320.34003, 82.64771, 44.88809, 44.88809, 0.00, 1.00, 1.00
1915, 1915, 316.5155, 82.64771, 47.87612, 47.87612, 0.00, 1.00, 1.00
1916, 1916, 320.65662, 82.64771, 45.29329, 45.29329, 0.00, 1.00, 1.00
1917, 1917, 316.83209, 82.64771, 48.28132, 48.28132, 0.00, 1.00, 1.00
1918, 1918, 320.65662, 87.49372, 45.29329, 45.29329, 0.00, 1.00, 1.00
1919, 1919, 316.83209, 87.49372, 48.28132, 48.28132, 0.00, 1.00, 1.00
1920, 1920, 223.56204, 90.25975, 17.96982, 17.96982, 0.00, 1.00, 1.00
1921, 1921, 223.56204, 89.92233, 17.96982, 17.96982, 0.00, 1.00, 1.00
1922, 1922, 223.56204, 89.92233, 17.96982, 17.96982, 0.00, 1.00, 1.00
1923, 1923, 224.26047, 89.92233, 17.92098, 17.92098, 0.00, 1.00, 1.00
1924, 1924, 224.26047, 89.92233, 17.92098, 17.92098, 0.00, 1.00, 1.00
1925, 1925, 224.26047, 90.25975, 17.92098, 17.92098, 0.00, 1.00, 1.00
1926, 1926, 224.26047, 90.25975, 17.92098, 17.92098, 0.00, 1.00, 1.00
1927, 1927, 223.56204, 90.25975, 17.96982, 17.96982, 0.00, 1.00, 1.00
1928, 1928, 223.61087, 90.25975, 18.66811, 18.66811, 0.00, 1.00, 1.00
1929, 1929, 223.61087, 89.92233, 18.66811, 18.66811, 0.00, 1.00, 1.00
1930, 1930, 223.61087, 89.92233, 18.66811, 18.66811, 0.00, 1.00, 1.00
1931, 1931, 224.3093, 89.92233, 18.61927, 18.61927, 0.00, 1.00, 1.00
1932, 1932, 224.3093, 89.92233, 18.61927, 18.61927, 0.00, 1.00, 1.00
1933, 1933, 224.3093, 90.25975, 18.61927, 18.61927, 0.00, 1.00, 1.00
1934, 1934, 224.3093, 90.25975, 18.61927, 18.61927, 0.00, 1.00, 1.00
1935, 1935, 223.61087, 90.25975, 18.66811, 18.66811, 0.00, 1.00, 1.00
1936, 1936, 223.56204, 90.25975, 17.96982, 17.96982, 0.00, 1.00, 1.00
1937, 1937, 223.61087, 90.25975, 18.66811, 18.66811, 0.00, 1.00, 1.00
1938, 1938, 223.56204, 89.92233, 17.96982, 17.96982, 0.00, 1.00, 1.00
1939, 1939, 223.61087, 89.92233, 18.66811, 18.66811, 0.00, 1.00, 1.00
1940, 1940, 224.26047, 89.92233, 17.92098, 17.92098, 0.00, 1.00, 1.00
1941, 1941, 224.3093, 89.92233, 18.61927, 18.61927, 0.00, 1.00, 1.00
1942, 1942, 224.26047, 90.25975, 17.92098, 17.92098, 0.00, 1.00, 1.00
1943, 1943, 224.3093, 90.25975, 18.61927, 18.61927, 0.00, 1.00, 1.00
1944, 1944, 212.09879, 90.24622, 15.04817, 15.04817, 0.00, 1.00, 1.00
1945, 1945, 212.09879, 89.9088, 15.04817, 15.04817, 0.00, 1.00, 1.00
1946, 1946, 212.09879, 89.9088, 15.04817, 15.04817, 0.00, 1.00, 1.00
1947, 1947, 212.11099, 89.9088, 15.74819, 15.74819, 0.00, 1.00, 1.00
1948, 1948, 212.11099, 89.9088, 15.74819, 15.74819, 0.00, 1.00, 1.00
1949, 1949, 212.11099, 90.24622, 15.74819, 15.74819, 0.00, 1.00, 1.00
1950, 1950, 212.11099, 90.24622, 15.74819, 15.74819, 0.00, 1.00, 1.00
1951, 1951, 212.09879, 90.24622, 15.04817, 15.04817, 0.00, 1.00, 1.00
1952, 1952, 211.3989, 90.24622, 15.06038, 15.06038, 0.00, 1.00, 1.00
1953, 1953, 211.3989, 89.9088, 15.06038, 15.06038, 0.00, 1.00, 1.00
1954, 1954, 211.3989, 89.9088, 15.06038, 15.06038, 0.00, 1.00, 1.00
1955, 1955, 211.4111, 89.9088, 15.7604, 15.7604, 0.00, 1.00, 1.00
1956, 1956, 211.4111, 89.9088, 15.7604, 15.7604, 0.00, 1.00, 1.00
1957, 1957, 211.4111, 90.24622, 15.7604, 15.7604, 0.00, 1.00, 1.00
1958, 1958, 211.4111, 90.24622, 15.7604, 15.7604, 0.00, 1.00, 1.00
1959, 1959, 211.3989, 90.24622, 15.06038, 15.06038, 0.00, 1.00, 1.00
1960, 1960, 212.09879, 90.24622, 15.04817, 15.04817, 0.00, 1.00, 1.00
1961, 1961, 211.3989, 90.24622, 15.06038, 15.06038, 0.00, 1.00, 1.00
1962, 1962, 212.09879, 89.9088, 15.04817, 15.04817, 0.00, 1.00, 1.00
1963, 1963, 211.3989, 89.9088, 15.06038, 15.06038, 0.00, 1.00, 1.00
1964, 1964, 212.11099, 89.9088, 15.74819, 15.74819, 0.00, 1.00, 1.00
1965, 1965, 211.4111, 89.9088, 15.7604, 15.7604, 0.00, 1.00, 1.00
1966, 1966, 212.11099, 90.24622, 15.74819, 15.74819, 0.00, 1.00, 1.00
1967, 1967, 211.4111, 90.24622, 15.7604, 15.7604, 0.00, 1.00, 1.00
1968, 1968, 115.94539, 135.33638, 70.61372, 70.61372, 0.00, 1.00, 1.00
1969, 1969, 115.94539, 134.99895, 70.61372, 70.61372, 0.00, 1.00, 1.00
1970, 1970, 115.94539, 134.99895, 70.61372, 70.61372, 0.00, 1.00, 1.00
1971, 1971, 115.94539, 134.99895, 69.9136, 69.9136, 0.00, 1.00, 1.00
1972, 1972, 115.94539, 134.99895, 69.9136, 69.9136, 0.00, 1.00, 1.00
1973, 1973, 115.94539, 135.33638, 69.9136, 69.9136, 0.00, 1.00, 1.00
1974, 1974, 115.94539, 135.33638, 69.9136, 69.9136, 0.00, 1.00, 1.00
1975, 1975, 115.94539, 135.33638, 70.61372, 70.61372, 0.00, 1.00, 1.00
1976, 1976, 116.64539, 135.33638, 70.61372, 70.61372, 0.00, 1.00, 1.00
1977, 1977, 116.64539, 134.99895, 70.61372, 70.61372, 0.00, 1.00, 1.00
1978, 1978, 116.64539, 134.99895, 70.61372, 70.61372, 0.00, 1.00, 1.00
1979, 1979, 116.64539, 134.99895, 69.9136, 69.9136, 0.00, 1.00, 1.00
1980, 1980, 116.64539, 134.99895, 69.9136, 69.9136, 0.00, 1.00, 1.00
1981, 1981, 116.64539, 135.33638, 69.9136, 69.9136, 0.00, 1.00, 1.00
1982, 1982, 116.64539, 135.33638, 69.9136, 69.9136, 0.00, 1.00, 1.00
1983, 1983, 116.64539, 135.33638, 70.61372, 70.61372, 0.00, 1.00, 1.00
1984, 1984, 115.94539, 135.33638, 70.61372, 70.61372, 0.00, 1.00, 1.00
1985, 1985, 116.64539, 135.33638, 70.61372, 70.61372, 0.00, 1.00, 1.00
1986, 1986, 115.94539, 134.99895, 70.61372, 70.61372, 0.00, 1.00, 1.00
1987, 1987, 116.64539, 134.99895, 70.61372, 70.61372, 0.00, 1.00, 1.00
1988, 1988, 115.94539, 134.99895, 69.9136, 69.9136, 0.00, 1.00, 1.00
1989, 1989, 116.64539, 134.99895, 69.9136, 69.9136, 0.00, 1.00, 1.00
1990, 1990, 115.94539, 135.33638, 69.9136, 69.9136, 0.00, 1.00, 1.00
1991, 1991, 116.64539, 135.33638, 69.9136, 69.9136, 0.00, 1.00, 1.00
1992, 1992, 280.43347, 90.0851, 50.30431, 50.30431, 0.00, 1.00, 1.00
1993, 1993, 280.43347, 89.74768, 50.30431, 50.30431, 0.00, 1.00, 1.00
1994, 1994, 280.43347, 89.74768, 50.30431, 50.30431, 0.00, 1.00, 1.00
1995, 1995, 280.42224, 89.74768, 49.60427, 49.60427, 0.00, 1.00, 1.00
1996, 1996, 280.42224, 89.74768, 49.60427, 49.60427, 0.00, 1.00, 1.00
1997, 1997, 280.42224, 90.0851, 49.60427, 49.60427, 0.00, 1.00, 1.00
1998, 1998, 280.42224, 90.0851, 49.60427, 49.60427, 0.00, 1.00, 1.00
1999, 1999, 280.43347, 90.0851, 50.30431, 50.30431, 0.00, 1.00, 1.00
2000, 2000, 281.13336, 90.0851, 50.29309, 50.29309, 0.00, 1.00, 1.00
2001, 2001, 281.13336, 89.74768, 50.29309, 50.29309, 0.00, 1.00, 1.00
2002, 2002, 281.13336, 89.74768, 50.29309, 50.29309, 0.00, 1.00, 1.00
2003, 2003, 281.12213, 89.74768, 49.59305, 49.59305, 0.00, 1.00, 1.00
2004, 2004, 281.12213, 89.74768, 49.59305, 49.59305, 0.00, 1.00, 1.00
2005, 2005, 281.12213, 90.0851, 49.59305, 49.59305, 0.00, 1.00, 1.00
2006, 2006, 281.12213, 90.0851, 49.59305, 49.59305, 0.00, 1.00, 1.00
2007, 2007, 281.13336, 90.0851, 50.29309, 50.29309, 0.00, 1.00, 1.00
2008, 2008, 280.43347, 90.0851, 50.30431, 50.30431, 0.00, 1.00, 1.00
2009, 2009, 281.13336, 90.0851, 50.29309, 50.29309, 0.00, 1.00, 1.00
2010, 2010, 280.43347, 89.74768, 50.30431, 50.30431, 0.00, 1.00, 1.00
2011, 2011, 281.13336, 89.74768, 50.29309, 50.29309, 0.00, 1.00, 1.00
2012, 2012, 280.42224, 89.74768, 49.60427, 49.60427, 0.00, 1.00, 1.00
2013, 2013, 281.12213, 89.74768, 49.59305, 49.59305, 0.00, 1.00, 1.00
2014, 2014, 280.42224, 90.0851, 49.60427, 49.60427, 0.00, 1.00, 1.00
2015, 2015, 281.12213, 90.0851, 49.59305, 49.59305, 0.00, 1.00, 1.00
2016, 2016, 259.49118, 90.12575, 72.55574, 72.55574, 0.00, 1.00, 1.00
2017, 2017, 259.49118, 89.78833, 72.55574, 72.55574, 0.00, 1.00, 1.00
2018, 2018, 259.49118, 89.78833, 72.55574, 72.55574, 0.00, 1.00, 1.00
2019, 2019, 260.16074, 89.78833, 72.35104, 72.35104, 0.00, 1.00, 1.00
2020, 2020, 260.16074, 89.78833, 72.35104, 72.35104, 0.00, 1.00, 1.00
2021, 2021, 260.16074, 90.12575, 72.35104, 72.35104, 0.00, 1.00, 1.00
2022, 2022, 260.16074, 90.12575, 72.35104, 72.35104, 0.00, 1.00, 1.00
2023, 2023, 259.49118, 90.12575, 72.55574, 72.55574, 0.00, 1.00, 1.00
2024, 2024, 259.69583, 90.12575, 73.22514, 73.22514, 0.00, 1.00, 1.00
2025, 2025, 259.69583, 89.78833, 73.22514, 73.22514, 0.00, 1.00, 1.00
2026, 2026, 259.69583, 89.78833, 73.22514, 73.22514, 0.00, 1.00, 1.00
2027, 2027, 260.36539, 89.78833, 73.02045, 73.02045, 0.00, 1.00, 1.00
2028, 2028, 260.36539, 89.78833, 73.02045, 73.02045, 0.00, 1.00, 1.00
2029, 2029, 260.36539, 90.12575, 73.02045, 73.02045, 0.00, 1.00, 1.00
2030, 2030, 260.36539, 90.12575, 73.02045, 73.02045, 0.00, 1.00, 1.00
2031, 2031, 259.69583, 90.12575, 73.22514, 73.22514, 0.00, 1.00, 1.00
2032, 2032, 259.49118, 90.12575, 72.55574, 72.55574, 0.00, 1.00, 1.00
2033, 2033, 259.69583, 90.12575, 73.22514, 73.22514, 0.00, 1.00, 1.00
2034, 2034, 259.49118, 89.78833, 72.55574, 72.55574, 0.00, 1.00, 1.00
2035, 2035, 259.69583, 89.78833, 73.22514, 73.22514, 0.00, 1.00, 1.00
2036, 2036, 260.16074, 89.78833, 72.35104, 72.35104, 0.00, 1.00, 1.00
