event_id,duration_us,is_draw,action_name,marker_stack,top_marker,asset_marker,material,leaf_marker,num_indices,index_bucket,num_instances,pipeline,blend_state,depth_state,color_write_mask,render_targets,depth_target,texture_key,bound_resources,min_duration_us,max_duration_us
6364,0.204800,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6372,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,,,,,,,(none),,0.000000,0.000000
6380,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6388,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,,,,,,,(none),,0.000000,0.000000
6396,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6404,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,,,,,,,(none),,0.000000,0.000000
6412,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6420,0.307200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6428,0.409600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6436,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,,,,,,,(none),,0.000000,0.000000
6444,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6452,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,,,,,,,(none),,0.000000,0.000000
6460,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6468,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6476,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6484,0.307200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6492,0.307200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6500,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,,,,,,,(none),,0.000000,0.000000
6508,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6516,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6524,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6532,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,,,,,,,(none),,0.000000,0.000000
6540,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SHADOW.G2D (m: 0 l: 0) > None_0_0_0,Native Render,Native SHADOW.G2D (m: 0 l: 0),0,None_0_0_0,3,1-3,1,Native Previewer GLSL Blend 266 (ResourceId::16579),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (32, 32) pallete: 0 (ResourceId::10416) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6551,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native NEW_BONUS_ANI.G2D (m: 0 l: 0) > Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),Native Render,Native NEW_BONUS_ANI.G2D (m: 0 l: 0),0,Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),720,257-1024,1,,,,,,,(none),,0.000000,0.000000
6560,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native NEW_BONUS_ANI.G2D (m: 0 l: 0) > Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),Native Render,Native NEW_BONUS_ANI.G2D (m: 0 l: 0),0,Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),720,257-1024,1,Native Previewer GLSL Blend 275 (ResourceId::16816),"rt0:blend=on,mask=RGBA",test=on write=off func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (256, 64) pallete: 0 (ResourceId::9488) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (256, 64) pallete: 0 (ResourceId::9488) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
6569,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native NEW_BONUS_ANI.G2D (m: 0 l: 0) > Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),Native Render,Native NEW_BONUS_ANI.G2D (m: 0 l: 0),0,Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),720,257-1024,1,,,,,,,(none),,0.000000,0.000000
6578,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native NEW_BONUS_ANI.G2D (m: 0 l: 0) > Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),Native Render,Native NEW_BONUS_ANI.G2D (m: 0 l: 0),0,Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),720,257-1024,1,,,,,,,(none),,0.000000,0.000000
6587,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native NEW_BONUS_ANI.G2D (m: 0 l: 0) > Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),Native Render,Native NEW_BONUS_ANI.G2D (m: 0 l: 0),0,Sprite - Material Index: 112 Texture: NEW_BONUS_ANI.G2D (m: 0 l: 0),720,257-1024,1,,,,,,,(none),,0.000000,0.000000
